id,date,cluster_id,genotype_name,species,site,rack,qty,reason,comment
143c155a-4468-4039-938f-def61a1170e6,7/22/24 7:41,cbc31e2b-d8bc-44a4-a1f6-c16aebc7a237,PA351,ASTREOIDES,Mote Summerland,R1569,0,Move In,
c80aaedb-6e48-4f9f-9e6d-ead5a08f9e54,7/22/24 7:41,30a8cd49-06ea-4350-809d-dd3b1dc39b0c,PA342,ASTREOIDES,Mote Summerland,R1464,1,Transfer,transfer_to_H3
f2325e47-6b0b-4fd1-a228-13feb7f6dc65,7/22/24 7:41,b5310a86-00b8-4236-99d0-b5f15114dc29,PA343,ASTREOIDES,Mote Summerland,R1464,1,Transfer,transfer_to_H3
6a674a34-c07d-4c13-894d-cb1163a1d550,7/22/24 7:41,37684117-7ce8-4536-923f-42e9c8f18028,PA341,ASTREOIDES,Mote Summerland,R1464,1,Transfer,transfer_to_H3
bcafe3e5-b6e7-4184-9cef-4db430b45b51,7/22/24 7:40,764f5412-ec3a-4656-9574-417c719875dd,PA431,PA,Mote Summerland,R1464,0,Move In,
fb208a30-6f18-4afb-9c77-7dc443ac788e,7/22/24 7:40,12dff628-10cf-417b-96f6-c6fc08e10a49,PA328,ASTREOIDES,Mote Summerland,R1563,1,Transfer,transfer_to_H3
1a9001e8-a1e4-4078-8ae6-d01197c0eadd,7/22/24 7:40,297ebd9c-36dc-4ecf-992d-71e7153f40ee,PA327,ASTREOIDES,Mote Summerland,R1563,1,Transfer,transfer_to_H3
4ec60da9-b31b-4ad1-9600-034ba2aeecb5,7/22/24 7:40,01de9101-7495-4df6-8217-ebf9037eea2f,PA330,ASTREOIDES,Mote Summerland,R1563,1,Transfer,transfer_to_H3
cece74d4-fe16-4aa7-88ab-ce0ee9c4c2b1,7/22/24 7:40,72dc86fc-0dc7-494e-8de2-e4e9aba4e62a,PA329,ASTREOIDES,Mote Summerland,R1563,1,Transfer,transfer_to_H3
3a668a1f-fbe3-4796-9ef3-20eaca271859,7/22/24 7:39,01de9101-7495-4df6-8217-ebf9037eea2f,PA330,ASTREOIDES,Mote Summerland,R1563,0,Move In,
a74d67a9-9259-49b9-a940-0e1899f61261,7/22/24 7:39,bc47fe2e-4445-4577-96b9-30e70d8c0b81,PA336,ASTREOIDES,Mote Summerland,R1508,1,Transfer,transfer_to_H3
a1f1d1ea-fa6b-4121-bba1-5ca4372f938e,7/22/24 7:39,0a3d0144-3891-420e-aae7-0fe5f17abd4c,PA337,ASTREOIDES,Mote Summerland,R1508,1,Transfer,transfer_to_H3
6c2e4deb-f916-4bfa-9bfd-ab910c08eb6e,7/22/24 7:39,6f96da94-b0a4-45e1-949c-3cacd746a210,PA334,ASTREOIDES,Mote Summerland,R1508,1,Transfer,transfer_to_H3
3dc98dc8-3033-44e6-8266-b6f0622007e3,7/22/24 7:39,09146607-9e6a-4b47-93e8-6b76b7ed2695,PA335,ASTREOIDES,Mote Summerland,R1508,1,Transfer,transfer_to_H3
9fe73956-8e3e-4a0d-a83e-7269e12d24ca,7/22/24 7:38,22868ca8-ca84-4a87-850c-bfb863288dd6,PA329,ASTREOIDES,Mote Summerland,R1508,0,Move In,
037a0d2a-32c1-464c-b980-3e9c52ab2250,7/22/24 7:38,291c6787-80fe-440d-a5e7-2f8df1fa130b,PA352,ASTREOIDES,Mote Summerland,R1489,1,Transfer,transfer_to_H3
ec44cf6a-02f4-4b38-8765-fb8d36275507,7/22/24 7:38,ffda182a-5da4-4915-a6e6-a038a49f69f2,PA353,ASTREOIDES,Mote Summerland,R1489,1,Transfer,transfer_to_H3
b890a2eb-7870-4878-9b7d-cd87cb3b2e8b,7/22/24 7:38,cd63d8c8-dd7a-4310-94bf-88a0c21e27e0,PA354,ASTREOIDES,Mote Summerland,R1489,1,Transfer,transfer_to_H3
f7fa4a48-bf34-4aed-9ecd-ed035dd713ef,7/22/24 7:37,291c6787-80fe-440d-a5e7-2f8df1fa130b,PA352,ASTREOIDES,Mote Summerland,R1489,0,Move In,
dd1fee51-1f70-42a9-bc3c-b0eb70bbedb2,7/22/24 7:18,b6295a45-41da-41ce-a7bc-c36a4c1e5a63,SS53,SIDEREA,Mote Key Largo,R207,-10,correction,correction
220e5701-737d-4eef-ac7d-36e8e25749bf,7/22/24 7:11,138632cd-b218-4c31-9221-d5333d15c298,OF1034,OF,Mote Islamorada,R224,18,correction,correction
0fa1d67f-252e-4ec8-bee5-021ac2b564bf,7/22/24 7:10,5b0cb7a5-2990-4a15-83a7-6fe231e4f594,OF1034,OF,Mote Islamorada,ISLA119,-30,Move Out,
95f0ff85-83f3-4065-bc38-477b76998e90,7/22/24 6:00,b55793fc-cfac-436e-bf7a-6b5439b07473,UK147,UK,Mote Summerland,R1363,-27,disease,disease
3b3d9f48-9b99-47be-945b-320fe48303f2,7/22/24 6:00,b56d3aab-1df5-42fc-bbaf-b11bb8d87de9,AP427,AP,Mote Summerland,R1363,-4,disease,disease
96bd7034-1486-4e9f-970a-ea83ebc6e40c,7/22/24 6:00,b7d4c9d3-f7e9-47b7-854c-71bb91d1c130,AP41,AP,Mote Summerland,R1363,-4,disease,disease
078dca6b-1ec0-4230-8d3b-66a6bdac0694,7/22/24 6:00,fa113f7b-fbc5-45ed-a734-b228ec644e24,AP35,AP,Mote Summerland,R1363,-2,disease,disease
a58c6730-26b6-4738-982b-a17b7c20a4b3,7/22/24 6:00,fe50fcc8-32f6-4b7e-a657-6571b96b2b27,AP119,AP,Mote Summerland,R1363,-16,disease,disease
0b8e85b6-d89c-4e21-9436-5a9e3d03d797,7/22/24 5:59,f3c3d728-96a1-4d8d-b6c2-ab32640b5ec1,AP39,AP,Mote Summerland,R1323,-32,disease,disease
d67b2977-94ac-4a90-9d5f-d5963e913c1c,7/22/24 5:59,3f1fdfa7-bc29-4d22-afbe-9b5cffd06212,AP17,AP,Mote Summerland,R1323,-23,disease,disease
28aa75e4-7167-4c03-aa1a-f6a8177c7c12,7/22/24 5:59,4544fb6c-70c8-4a43-a422-95adf95e4177,UK155,UK,Mote Summerland,R1276,-3,disease,disease
0faa9e32-9611-44bb-9317-bdd6d06ba83d,7/22/24 5:59,a386eeae-a98f-46bd-8b1a-24d650503163,UK150,UK,Mote Summerland,R1276,-6,disease,disease
a7f72cc2-ff0d-49eb-ba74-41ecfbf1cfc3,7/22/24 5:59,0aab3a39-702b-4fea-a012-e44bb4dad6c9,AP48,AP,Mote Summerland,R1276,-2,disease,disease
8aeeb233-f873-4ca8-ab94-b3b635c86037,7/22/24 5:59,e7ae550c-6597-4e9b-8c9a-62fc771338be,AP397,AP,Mote Summerland,R1276,-4,disease,disease
4473ca3d-dc05-4eb7-8ba5-dd9fb37e0159,7/22/24 5:59,ee7e5457-a76e-4861-b244-1251f71e637c,AP35,AP,Mote Summerland,R1276,-6,disease,disease
6fcf05e8-b63d-4cbf-ada9-0c25b3dac163,7/22/24 5:59,1d1db29e-a67f-495a-b4a9-5aa6aca68ca1,AP274,AP,Mote Summerland,R1276,-3,disease,disease
7accba64-b20b-4aa2-a9f6-43ef3ab0a628,7/22/24 5:59,73b7fd16-3b0a-41e8-a5ee-dff589e256de,AP24,AP,Mote Summerland,R1276,-4,disease,disease
f0b2cfad-9e78-456c-abc6-8e00181bd22c,7/22/24 5:59,9e231b63-631d-44c7-93fe-7c7ae47b5e67,AP23,AP,Mote Summerland,R1276,-3,disease,disease
e3f914d4-02ec-4cc6-824e-82762032a9ee,7/22/24 5:59,245e104e-703d-4d51-b18a-cac098b551ec,AP147,AP,Mote Summerland,R1276,-3,disease,disease
879d46a0-d8b3-4d84-bc5f-3ca8e7077e37,7/22/24 5:58,735a26b8-fae9-4e03-929c-839a7110380e,AP20,AP,Mote Summerland,R1203,-6,disease,disease
6961f342-297e-4424-9b20-1611dd821435,7/22/24 5:58,11a04c85-a8f4-4441-9b9c-4b4caa1b4cd0,AP20,AP,Mote Summerland,R1157,-87,disease,disease
fbfaee0d-0ece-4cd5-83b7-2661454f4f16,7/22/24 5:58,e3ba3422-1fff-4636-910b-afd88b002d53,AP24,AP,Mote Summerland,R1127,-24,disease,disease
769849f5-3b8e-4de5-bcc6-f21665e787d5,7/22/24 5:58,64e87dbd-f5a0-4cdd-adc7-f2558104bcc3,AP8,AP,Mote Summerland,R1014,-15,disease,disease
fb6e55b5-e93f-448f-9ff7-645a53115e97,7/22/24 5:58,bd025b84-8931-4406-9c41-b0a7a0e552b5,AP427,AP,Mote Summerland,R1014,-11,disease,disease
08dc7de8-f0b5-47f1-847c-a084bdccba7a,7/22/24 5:58,7c4ff730-5d72-4413-92a6-50b596eeacb6,AP409,AP,Mote Summerland,R1014,-16,disease,disease
a17a192f-fa1a-4744-bbb9-564b9252059e,7/22/24 5:58,e19f0029-0062-4c99-af19-324119c5573b,AP37,AP,Mote Summerland,R1014,-9,disease,disease
601ea8bb-7a3e-4bbf-8bb8-4cc0ce9f1bad,7/22/24 5:57,64e7434b-52a5-43d0-8ae2-9db0d1cf7fb9,AP16,AP,Mote Summerland,R1007,-9,disease,disease
847f18e3-519a-44e8-8665-308ab5f63420,7/22/24 5:57,1c1ea4ee-54ee-4d36-b750-1a00dff8bc28,AP397,AP,Mote Summerland,R937,-61,disease,disease
001e1c8e-b070-45be-bf37-fdab921c5174,7/22/24 5:57,301a53ad-c777-47e5-8b92-3af42e1f4c44,AP98,AP,Mote Summerland,R888,-48,disease,disease
3382f157-2517-428e-8478-de2501daf75e,7/22/24 5:57,7818f1c6-2d64-4283-8ccd-2784f653e27b,AP45,AP,Mote Summerland,R876,-10,disease,disease
b8e1eef9-f9ec-44f5-ad93-ec3c462f5d6c,7/22/24 5:57,01c414a4-5b44-4136-a633-5ec3d68aac4a,AP17,AP,Mote Summerland,R876,-25,disease,disease
dd8c6146-3889-4ca0-958a-2cada37036c2,7/22/24 5:56,029301e5-92fe-4d16-9549-39df4ea7bac3,AP99,AP,Mote Summerland,R866,-1,disease,disease
067a2264-c3f1-46eb-ad30-7a8573d37323,7/22/24 5:56,96de0f8c-2429-4eed-975c-0b5c0b345722,AP84,AP,Mote Summerland,R866,-9,disease,disease
a39925e8-a86c-4bbe-b34d-4fc5e61e4340,7/22/24 5:56,e355db71-176c-4777-a7ad-efed78cba3fb,AP8,AP,Mote Summerland,R866,-2,disease,disease
d3b9b524-db35-46a6-91f2-dbd53d172133,7/22/24 5:56,1b013112-cb77-419a-a029-29f6c3057259,AP403,AP,Mote Summerland,R866,-1,disease,disease
9f17ca21-b3fe-4653-9cae-b8129ad242fd,7/22/24 5:56,926b0553-ef1d-4f50-acfe-ba83d7c3adf8,AP20,AP,Mote Summerland,R866,-2,disease,disease
a0a3cc48-80f4-453f-bb44-b4d5e9a4d54a,7/22/24 5:56,92ad2336-776e-4c54-bd55-c8da528f8870,AP135,AP,Mote Summerland,R866,-1,disease,disease
79c3f27b-e824-44d8-b1a8-18c69db1625f,7/22/24 5:56,4e011cee-f9b7-415d-9204-1532b385907d,AP115,AP,Mote Summerland,R866,-1,disease,disease
bb6d0af2-9e4c-41ed-97bd-79b9d558b5fd,7/22/24 5:56,c4ac02e2-f966-4825-bb01-9094d498b27d,AP106,AP,Mote Summerland,R866,-1,disease,disease
dc108ea9-deae-4d79-bdbf-42cfec45bd76,7/22/24 5:56,c4fc00bb-aa59-4f29-b900-20f3ff9492c9,AP102,AP,Mote Summerland,R866,-4,disease,disease
87be238f-5b91-434b-8b14-e9d65834aa9e,7/22/24 5:56,b01b7bda-c499-4ff3-812c-4f14c9b5f516,AP10,AP,Mote Summerland,R866,-1,disease,disease
24719589-b664-4386-ad2a-66c0f3b434b3,7/22/24 5:56,540206c0-bd26-466a-906b-f43465b4c9a8,AP96,AP,Mote Summerland,R815,-26,disease,disease
a65e5ae8-6ba3-4d72-97fe-985c6261f444,7/22/24 5:56,0cd53794-6d35-471a-abd3-31fa91d3d07a,AP23,AP,Mote Summerland,R815,-3,disease,disease
24b7302d-8ccd-41f9-9d08-6d3fe05a77f4,7/22/24 5:56,dd94a120-de89-41a1-ae3d-fc2e7d83f480,AP53,AP,Mote Summerland,R724,-16,disease,disease
b7f91f47-6e01-485b-a697-9e668bd5dbfa,7/22/24 5:56,72ae4c54-64a4-45fa-8fcf-3f0cc4d3870c,AP126,AP,Mote Summerland,R724,-46,disease,disease
7792111a-6692-41b1-947a-ac32467ad359,7/22/24 5:55,6afc494b-7a9d-432f-815f-95eff4db5f86,AP385,AP,Mote Summerland,R603,-19,disease,disease
744ef48c-d34a-46b1-aae4-5cfd0bb06e7a,7/22/24 5:55,344457c4-c648-44e4-a61e-361e03ffd8ae,AP382,AP,Mote Summerland,R603,-23,disease,disease
e90a9d18-d23c-4322-923a-862224dc046b,7/22/24 5:55,31c9a7ee-cbc3-474a-8661-6a064187c0ca,AP70,AP,Mote Summerland,R399,-5,disease,disease
af7f7862-86ad-4374-bce8-3d19d4b76c94,7/22/24 5:55,942b88dc-e910-457c-9816-65e53894c24d,AP402,AP,Mote Summerland,R399,-17,disease,disease
13e1c24f-dfc8-4f0a-9ddc-2c07fcb5938e,7/22/24 5:55,6a24cf70-2cc2-485c-b1a7-3a3d79f2083d,AP23,AP,Mote Summerland,R399,-4,disease,disease
d4cf61f8-b7e7-4143-8d9e-2ef5f17ef3b3,7/22/24 5:55,6fe105c2-e148-4c54-b11f-5d5e0e915c1e,AP131,AP,Mote Summerland,R399,-5,disease,disease
577f43a4-8be5-413e-8152-d21c700c55e5,7/22/24 5:55,721a94ea-201f-44f1-aee6-2b7a1df48fca,AP108,AP,Mote Summerland,R399,-4,disease,disease
765c9720-7480-4b62-ad8b-dd31d3495bf1,7/22/24 5:55,a6fb1ba8-07cb-4ca6-850d-901d0c8b9eb3,AP121,AP,Mote Summerland,R242,-12,disease,disease
3f44fd48-4c21-4424-8440-e293aa3a49d6,7/22/24 5:55,17fbff33-90fc-49e4-bb3f-fcfb00cb39af,AP102,AP,Mote Summerland,R242,-28,disease,disease
61da4d56-70be-4115-88e3-13ff3021a040,7/22/24 5:55,1d088a1a-2e53-4332-a94c-9c8c68a4754b,AP?,AP,Mote Summerland,R71,-2,disease,disease
04238e23-5458-4009-9770-50df1103742e,7/22/24 5:55,6fe1084e-18a5-45a2-b713-08956bd04b6e,AP406,AP,Mote Summerland,R71,-12,disease,disease
652ee610-a39a-4356-ae94-003f8bcedaee,7/22/24 5:55,64f81709-025e-4150-9767-238322484d1f,AP400,AP,Mote Summerland,R71,-27,disease,disease
3f881301-668e-40f7-ae91-27a4fbae8b95,7/22/24 5:54,848bc522-655a-4847-b6b9-ec70cd9e8309,AP17,AP,Mote Summerland,R40,-29,disease,disease
010865e4-0406-4644-9527-7ce444e85736,7/22/24 5:54,42de98ec-e41d-4f91-8281-dc354569af47,AP144,AP,Mote Summerland,R40,-24,disease,disease
f2a59a00-46ac-4702-b4aa-f7aae894b710,7/21/24 12:59,19afc577-c982-461e-80c2-69688c7c4910,MC80,MC,Mote Key Largo,R225,43,fragging,fragging
404ba5c4-cb81-44f6-bf31-bcba856a1355,7/21/24 12:57,264714f5-35f0-4d9f-8b51-ecef0eb27035,MC204,MC,Mote Key Largo,R225,0,Move In,
6064e9c9-5cf3-4a42-a0b2-3f1cdd37f437,7/21/24 12:54,5533f4ea-b5fd-4dc3-bfcf-7ba7a09f770a,MC204,MC,Mote Key Largo,R249,19,fragging,fragging
c532623c-1d26-435c-8f25-5a851c88dd25,7/21/24 12:53,825dede9-2f4b-4c5a-bbc2-e1c0fa1d31b5,MC97,MC,Mote Key Largo,R291,26,fragging,fragging
7be8f63e-0cd8-4397-ae6b-de7431ac3e8b,7/21/24 12:53,1e13b3b4-5c9d-4c91-8da2-cd0c775048df,MC97,MC,Mote Key Largo,R210,29,fragging,fragging
76357ac9-cbc8-4a17-a4a7-6661b92aa4f4,7/21/24 12:51,6f3ece75-3d6e-4461-8be7-d1d38ff2e2c6,MC204,MC,Mote Key Largo,R147,29,fragging,fragging
f9b044be-7131-4246-acc0-ad5161a129df,7/21/24 12:47,0029152d-8fcc-4264-8a44-8ffe9c95ee04,MC204,MC,Mote Key Largo,R213,33,fragging,fragging
a2fd045b-c60e-48b8-9fae-56745cf09ba3,7/21/24 12:44,2a443356-abc1-4976-afd6-f333003a48df,MC204,MC,Mote Key Largo,R137,33,fragging,fragging
46d03901-0447-4d63-b4e9-9015b663a6a2,7/21/24 12:36,16091194-f6c1-4329-9b46-513a387ffcbf,OF919,OF,Mote Key Largo,R235,24,fragging,fragging
78b2bef9-2427-4c8a-a9a0-40a3dba4ccfc,7/21/24 12:35,16091194-f6c1-4329-9b46-513a387ffcbf,OF919,OF,Mote Key Largo,R235,0,Move In,
c689ce86-0889-41b6-bee9-6aaa2d3d5372,7/21/24 12:35,39074a84-1087-4708-b948-9b5de0a265a3,OF919,OF,Mote Key Largo,R25,12,fragging,fragging
e8b31126-abbe-4834-89fc-5fb7b5ad5af5,7/21/24 12:34,39074a84-1087-4708-b948-9b5de0a265a3,OF919,OF,Mote Key Largo,R25,0,Move In,
cbdc39bd-d236-45d1-8aa4-af75f8f455ca,7/21/24 11:59,75125efa-22f1-46cf-8a6f-9f6d3ab4dcf1,PC46,PC,Mote Key Largo,R309,17,fragging,fragging
369b2ec1-16f4-4eed-a069-aff5699e9057,7/21/24 11:31,719c51bd-4e5b-42db-b31f-22df27f2627e,OF934,OF,Mote Key Largo,R101,-1,correction,correction
e6cefc1b-251a-4a48-8c40-fde5951de26e,7/21/24 8:43,5717277c-2597-448a-9c7f-1f93d5488051,PA93,ASTREOIDES,Mote Islamorada,R96,-1,other,other
1b4e4335-2c9d-47f6-90cb-c49cd3cb6872,7/21/24 8:42,fe741287-23ad-4370-95a1-c7e4bc53b279,PA98,ASTREOIDES,Mote Islamorada,ISLA60,-4,other,other
9bf562af-fecf-413f-8a36-5f23bc8cf91c,7/21/24 8:13,611c4093-5ba0-4d8a-bead-d2226ab9bc59,PA93,ASTREOIDES,Mote Islamorada,R7,-1,other,other
23b337c4-c367-40b9-b3dd-b9617815646d,7/21/24 8:12,5717277c-2597-448a-9c7f-1f93d5488051,PA93,ASTREOIDES,Mote Islamorada,R96,-1,other,other
286a9ce9-615a-44cc-a3b0-078de897e9a2,7/19/24 12:48,cc1ec69f-d479-48b7-8f09-0c3b90a84649,SI167,INTERSEPTA,Mote Summerland,R1404,-1,Transfer,Transfer to new tray
535edd3b-51a3-427d-94fb-14bafd68f551,7/19/24 12:48,4bd7dbd0-9006-43c1-9c79-5e67ade1a59c,SI158,INTERSEPTA,Mote Summerland,R1413,-1,Transfer,Transfer to new tray
1b4dfa5c-fcf7-410e-8bec-09f40df9f355,7/19/24 12:48,eb5bbb3d-abcc-450f-83b4-a9742b6b1678,SS263,SIDEREA,Mote Summerland,R1413,-1,Transfer,Transfer to new tray
44c43c6f-a6fa-43ed-b17d-89ad9b63e7d7,7/19/24 12:48,447f02f7-70ce-4527-9576-75ba5feac1ff,SI45,INTERSEPTA,Mote Summerland,R438,-1,Transfer,Transfer to new tray
9791ea40-0e84-4242-8da4-615f102b6228,7/19/24 12:48,b6504610-e3b8-4906-a9af-9dee3a227dff,SS277,SIDEREA,Mote Summerland,R1413,-1,Transfer,Transfer to new tray
083a254c-2eb6-4761-b332-a2d4f66b38e3,7/19/24 12:48,4a5b7022-fc29-4926-b584-2fbba430a336,SS273,SIDEREA,Mote Summerland,R1413,-1,Transfer,Transfer to new tray
337a674a-58c0-49b1-901a-15c5e556b2a7,7/19/24 12:48,fb4295a5-19ae-4086-833a-8a2e95489fad,SS264,SIDEREA,Mote Summerland,R1413,-1,Transfer,Transfer to new tray
b7a87b23-7380-4dab-8c2e-8307834588e0,7/19/24 12:48,8455c14c-166a-407a-8552-aed7a2eb09c3,SS262,SIDEREA,Mote Summerland,R1413,-1,Transfer,Transfer to new tray
4523d41d-dcaf-4618-8633-6193adc51c77,7/19/24 12:48,5854801f-994b-4175-91e4-cc127ccfe3e1,SS260,SIDEREA,Mote Summerland,R1413,-1,Transfer,Transfer to new tray
adf16ea6-c187-4845-8fe9-79415e072056,7/19/24 12:46,99c0b429-55c7-41d1-bbd7-149e9c21c663,SI153,INTERSEPTA,Mote Summerland,R1413,-1,Transfer,Transfer to new tray
2434a5ab-65aa-4ef5-8223-71f27e0c1b77,7/19/24 12:46,8a353380-b7a4-4b71-a4bf-aba6c160ac4f,SI148,INTERSEPTA,Mote Summerland,R1413,-1,Transfer,Transfer to new tray
222ea84c-886a-4512-9106-378eb1d39c96,7/19/24 12:46,0f3c5de9-3cce-489d-b5c1-66666f79c85f,SS278,SIDEREA,Mote Summerland,R1413,-1,Transfer,Transfer to new tray
1c69f277-f443-46e0-8c2c-8805743af856,7/19/24 12:46,422912e3-753c-4073-a5be-2f49b59de892,SS265,SIDEREA,Mote Summerland,R1413,-1,Transfer,Transfer to new tray
4df02588-f688-492a-8698-8fbc0b78e866,7/19/24 12:46,49afbe25-8545-4c52-a9ca-0e66a4985bfd,SS258,SIDEREA,Mote Summerland,R1413,-1,Transfer,Transfer to new tray
e7f7104a-6ba8-4735-b9bc-802d7142e3ec,7/19/24 12:45,f63a4907-468b-4a6a-b4fc-d12e7a614370,SI152,INTERSEPTA,Mote Summerland,R1413,-1,Transfer,Transfer to new tray
cb3b142b-6ea3-4c98-8fe3-4a207f5d1190,7/19/24 12:45,393c3d61-b40c-44b4-afd2-2f07f5f5389e,SS282,SIDEREA,Mote Summerland,R1413,-1,Transfer,Transfer to new tray
4740b51a-9c9a-4162-9805-dc6f86711698,7/19/24 12:45,2e23678e-0f02-42ee-864a-206bf32a72c0,SS271,SIDEREA,Mote Summerland,R1413,-1,Transfer,Transfer to new tray
17762e3c-fad8-47a1-8b41-e2d3d0777f79,7/19/24 12:45,6a005fd0-bbe4-403a-a07b-f549f4f3e6ab,SS269,SIDEREA,Mote Summerland,R1413,-1,Transfer,Transfer to new tray
53264849-0389-495a-a843-d366818f8697,7/19/24 12:45,c5617cd7-2f20-4837-9257-25817891bfb1,SS288,SIDEREA,Mote Summerland,R1318,-1,Transfer,Transfer to new tray
f2b200ac-d520-4963-9a1e-3d70e18c3646,7/19/24 12:45,b361e3c4-227b-49f4-ab34-e6553d7b1181,SS163,SIDEREA,Mote Summerland,R629,-1,Transfer,Transfer to new tray
465a7971-efcc-4b4a-889e-bdd414983584,7/19/24 12:43,20bfc770-df4d-4e9e-8325-9c2ee5e84a11,SI150,INTERSEPTA,Mote Summerland,R1413,-1,Transfer,Transfer to new tray
26caf59c-c8b8-488f-b2aa-e2ea5ee51236,7/19/24 12:43,c08b9a96-474b-4976-81dc-add3ed78655e,SS285,SIDEREA,Mote Summerland,R1413,-1,Transfer,Transfer to new tray
94f0b37d-888d-42e3-8757-fcf91c4d0b21,7/19/24 12:43,749085ee-59c1-429e-b696-484385df8af3,SS284,SIDEREA,Mote Summerland,R1413,-1,Transfer,Transfer to new tray
6a70e691-c5c9-4eea-b116-77a9bdf6ce2d,7/19/24 12:43,d097dc21-365f-4d86-b1be-4506e588d8ab,SS281,SIDEREA,Mote Summerland,R1413,-1,Transfer,Transfer to new tray
708bd9da-b3de-41d4-ab44-e7af1ea114d0,7/19/24 12:43,9499367e-105b-4445-b334-7c91d87d98cb,SS270,SIDEREA,Mote Summerland,R1413,-1,Transfer,Transfer to new tray
087e5d56-86d3-41d9-b8bb-1aedca9c511d,7/19/24 12:42,4cf1e2e9-8227-43d4-9756-87febf904525,SS287,SIDEREA,Mote Summerland,R1413,-1,Transfer,Transfer to new tray
d6a5091f-f196-4b45-9b86-832e369b12f9,7/19/24 12:42,7a8671ed-7669-4ef7-80fb-2c7a69cbc35d,SS274,SIDEREA,Mote Summerland,R1413,-1,Transfer,Transfer to new tray
9b71b1a7-4345-475c-a3f7-4ef802617287,7/19/24 12:42,e99ee52a-0e0a-4bcd-8b59-ec40d9868c83,SS267,SIDEREA,Mote Summerland,R1413,-1,Transfer,Transfer to new tray
37094982-3c76-4d73-8d61-9d38ddb05935,7/19/24 12:42,618c7f7b-1408-4045-99aa-30ca161b35ae,SS266,SIDEREA,Mote Summerland,R1413,-1,Transfer,Transfer to new tray
6e7a2a1c-da9d-4c97-ace0-cdfadcb553a5,7/19/24 12:42,e8ec55f1-ac6d-4bb7-b34d-c9467cdaabba,SS259,SIDEREA,Mote Summerland,R1413,-1,Transfer,Transfer to new tray
f8e8050b-b9c3-4e73-bb66-09c9219d1c87,7/19/24 12:41,9949b0f2-422a-4f43-addd-7f937df3f58f,SI162,INTERSEPTA,Mote Summerland,R1413,-1,Transfer,Transfer to new tray
5450aa7c-41a2-47da-a48b-0b43f6fa6aa1,7/19/24 12:41,eb2a0df0-5d21-4cff-9de9-60d2ad58d343,SI159,INTERSEPTA,Mote Summerland,R1413,-1,Transfer,Transfer to new tray
cf8e4ef2-b846-4f84-830a-45c0e0f4e4ef,7/19/24 12:41,e10ea805-fb77-4aaa-ad98-5f8fd03900be,SI157,INTERSEPTA,Mote Summerland,R1413,-1,Transfer,Transfer to new tray
a88a12cf-db80-4cd3-be8b-f047251ad8ad,7/19/24 12:41,95e69531-4452-4318-98e3-3fd70436733f,SI156,INTERSEPTA,Mote Summerland,R1413,-1,Transfer,Transfer to new tray
c5d35fdd-22ee-47cb-80a5-b5ede5d26140,7/19/24 12:41,9da4466b-ff2a-4f50-88a3-c4c4c8723ce4,SI151,INTERSEPTA,Mote Summerland,R1413,-1,Transfer,Transfer to new tray
ea837c85-5dfe-4bcb-9cb8-24b07f73c8a4,7/19/24 12:41,86dc9e1b-7582-40ce-8ee2-2bbd9ae42c9c,SI149,INTERSEPTA,Mote Summerland,R1413,-1,Transfer,Transfer to new tray
cffb9a11-8c98-47db-8b5d-18f2a101e8f2,7/19/24 12:39,c081e9e0-5eb3-454a-8e3f-7bd3ee5e4586,SS286,SIDEREA,Mote Summerland,R1413,-1,Transfer,Transfer to new tray
e37b6abf-a5fe-4701-83f8-33cfa9ea0bf2,7/19/24 12:39,8afd1f4f-4328-406e-8db1-442005287dea,SS283,SIDEREA,Mote Summerland,R1413,-1,Transfer,Transfer to new tray
05ee4edd-32dc-4c1f-9cc4-ba440de62534,7/19/24 12:39,c0252ac2-64a3-4a93-bd66-7a26d8f4f8c8,SS280,SIDEREA,Mote Summerland,R1413,-1,Transfer,Transfer to new tray
3ba2dd31-2e3a-467c-b17a-7439bda9097c,7/19/24 12:39,5dbcec1d-903c-4c3c-8889-4a76517f17f3,SS276,SIDEREA,Mote Summerland,R1413,-1,Transfer,Transfer to new tray
d4138d82-6443-479a-82cc-f79b608cff17,7/19/24 12:39,034e2168-3f0f-4f53-adca-13b8023b35ee,SS272,SIDEREA,Mote Summerland,R1413,-1,Transfer,Transfer to new tray
c67811a2-7462-446a-b7e0-b5205197461c,7/19/24 12:39,fe195511-5176-4e5e-bf5d-88d7b49456e5,SS268,SIDEREA,Mote Summerland,R1413,-1,Transfer,Transfer to new tray
68a44b7a-f0aa-47cc-b3c9-a1dba4c0aa6d,7/19/24 12:39,b5d72e15-3cd8-4268-bc26-822fc8a750b0,SS261,SIDEREA,Mote Summerland,R1413,-1,Transfer,Transfer to new tray
0596bedf-25b9-459c-a5f5-2f00daea4a69,7/19/24 12:37,4467a328-e200-429d-8be0-47ca8f601051,SS158,SIDEREA,Mote Summerland,R956,-1,Transfer,Transfer to new tray
29cb9df6-0805-4185-96ac-f73e2da5b539,7/19/24 12:37,d5cde4aa-829b-41c5-8109-fefbd888c8d8,SR16,RADIANS,Mote Summerland,R251,-1,Transfer,Transfer to new tray
4d7f8d00-f58a-481d-af83-094731e4dd45,7/19/24 12:37,4b88945d-cbc3-408c-805d-f93cdcb2292d,SI57,INTERSEPTA,Mote Summerland,R251,-1,Transfer,Transfer to new tray
